เครือข่าย	เคฺรือ- ข่าย
เครือรัฐ	เคฺรือ- รัด
เครื่อง	เคฺรื่อง
เครื่องกรอง	เคฺรื่อง- กฺรอง
เครื่องกลึง	เคฺรื่อง- กฺลึง
เครื่องขุด	เคฺรื่อง- ขุด
เครื่องครัว	เคฺรื่อง- คฺรัว
เครื่องควบแน่น	เคฺรื่อง- ควบ- แน็่น
เครื่องคิดเลข	เคฺรื่อง- คิด- เลก
เครื่องจักร	เคฺรื่อง- จัก
เครื่องจักรไอน้ำ	เคฺรื่อง- จัก- ไอ- น้าม
เครื่องจำหน่ายสินค้าอัตโนมัติ	เคฺรื่อง- จำ- หฺน่าย- สิน- ค้า- อัด- ตะ- โน- มัด
เครื่องจำหน่ายสินค้าแบบหยอดเหรียญ	เคฺรื่อง- จำ- หฺน่าย- สิน- ค้า- แบบ- หฺยอด- เหฺรียน
เครื่องฉาย	เคฺรื่อง- ฉาย
เครื่องฉายดาว	เคฺรื่อง- ฉาย- ดาว
เครื่องชงกาแฟ	เคฺรื่อง- ชง- กา- แฟ
เครื่องช่วยฟัง	เคฺรื่อง- ช่วย- ฟัง
เครื่องช่วยหายใจ	เคฺรื่อง- ช่วย- หาย- ไจ
เครื่องซักผ้า	เคฺรื่อง- ซัก- พ่า
เครื่องดนตรี	เคฺรื่อง- ดน- ตฺรี
เครื่องดื่ม	เคฺรื่อง- ดื่ม
เครื่องดื่มชูกำลัง	เคฺรื่อง- ดื่ม- ชู- กำ- ลัง
เครื่องดูดฝุ่น	เคฺรื่อง- ดูด- ฝุ่น
เครื่องถ่ายเอกสาร	เคฺรื่อง- ถ่าย- เอก- กะ- สาน
เครื่องทุ่นแรง	เคฺรื่อง- ทุ่น- แรง
เครื่องบิน	เคฺรื่อง- บิน
เครื่องบินกระดาษ	เคฺรื่อง- บิน- กฺระ- ดาด
เครื่องประดับ	เคฺรื่อง- ปฺระ- ดับ
เครื่องปรับอากาศ	เคฺรื่อง- ปฺรับ- อา- กาด
เครื่องปรุง	เคฺรื่อง- ปฺรุง
เครื่องปรุงรส	เคฺรื่อง- ปฺรุง- รด
เครื่องปั่น	เคฺรื่อง- ปั่น
เครื่องปั้นดินเผา	เคฺรื่อง- ปั้น- ดิน- เผา
เครื่องปิ้งขนมปัง	เคฺรื่อง- ปิ้ง- ขะ- หฺนม- ปัง
เครื่องพิมพ์	เคฺรื่อง- พิม
เครื่องพิมพ์ดีด	เคฺรื่อง- พิม- ดีด
เครื่องมือ	เคฺรื่อง- มือ
เครื่องยนต์	เคฺรื่อง- ยน
เครื่องยนต์จรวด	เคฺรื่อง- ยน- จะ- หฺรวด
เครื่องยนต์ไอพ่น	เคฺรื่อง- ยน- ไอ- พ่น
เครื่องยอด	เคฺรื่อง- ยอด
เครื่องราง	เคฺรื่อง- ราง
เครื่องร่อน	เคฺรื่อง- ร่อน
เครื่องลายคราม	เคฺรื่อง- ลาย- คฺราม
เครื่องล้างจาน	เคฺรื่อง- ล้าง- จาน
เครื่องวัดอุณหภูมิ	เคฺรื่อง- วัด- อุน- หะ- พูม
เครื่องสาย	เคฺรื่อง- สาย
เครื่องสำอาง	เคฺรื่อง- สัม- อาง
เครื่องสูบ	เคฺรื่อง- สูบ
เครื่องสูบน้ำ	เคฺรื่อง- สูบ- น้าม
เครื่องสูบลม	เคฺรื่อง- สูบ- ลม
เครื่องหมาย	เคฺรื่อง- หฺมาย
เครื่องหมายการค้า	เคฺรื่อง- หฺมาย- กาน- ค้า
เครื่องหมายการออกเสียง	เคฺรื่อง- หฺมาย- กาน- ออก- เสียง
เครื่องหมายคำถาม	เคฺรื่อง- หฺมาย- คำ- ถาม
เครื่องหมายตกใจ	เคฺรื่อง- หฺมาย- ตก- ไจ
เครื่องหมายวรรคตอน	เคฺรื่อง- หฺมาย- วัก- ตอน
เครื่องหมายสงสัย	เคฺรื่อง- หฺมาย- สง- ไส
เครื่องหมุนเหวี่ยง	เคฺรื่อง- หฺมุน- เหฺวี่ยง
เครื่องเงิน	เคฺรื่อง- เงิน
เครื่องเซ่น	เคฺรื่อง- เซ็่น
เครื่องเทศ	เคฺรื่อง- เทด
เครื่องเรือน	เคฺรื่อง- เรือน
เครื่องเร่งอนุภาค	เคฺรื่อง- เร็่ง- อะ- นุ- พาก
เครื่องเล่น	เคฺรื่อง- เล็่น
เครื่องเสวย	เคฺรื่อง- สะ- เหฺวย
เครื่องแบบ	เคฺรื่อง- แบบ
เครื่องใน	เคฺรื่อง- ไน
เครื่องแต่งกาย	เคฺรื่อง- แต็่ง- กาย
เคร่ง	เคฺร็่ง
เคลม	เคฺลม
เคลิ้ม	เคฺลิ้ม
เคลียร์	เคฺลีย
เคลือบ	เคฺลือบ
เคลื่อน	เคฺลื่อน
เคลื่อนที่	เคฺลื่อน- ที่
เคลื่อนไหว	เคฺลื่อน- ไหฺว
เคล็ด	เคฺล็ด
เคล้า	เคฺล้า
เคว้ง	เคฺว้ง
เคส	เค้ด
เคส	เค้ส
เคส	เขด
เคส	เขส
เคานต์	เค้า
เคาน์เตส	เค้า- เต็๊ส
เคาน์เตอร์	เค้า- เต้อ
เคาน์เตอร์	เคา- เต้อ
เคารพ	เคา- รบ
เคียฟ	เคี้ยฟ
เคืองใจ	เคือง- ไจ
เคเบิล	เค- เบิ้น
เคเบิล	เค- เบิ้ล
เค็ตชัป	เค็ด- ฉับ
เค้น	เค็้น
เค้าแมว	เค้า- แมว
เฆี่ยน	เคี่ยน
เงรุลมุด	เง- รุล- มุด
เงอะงะ	เงอะ- งะ
เงามัว	เงา- มัว
เงามืด	เงา- มืด
เงาะขนสั้น	เงาะ- ขน- ซั่น
เงาะโรงเรียน	เงาะ- โรง- เรียน
เงิน	เงิ็น
เงินตรา	เงิ็น- ตฺรา
เงินทอง	เงิ็น- ทอง
เงินทอน	เงิ็น- ทอน
เงินปี	เงิ็น- ปี
เงินสด	เงิ็น- สด
เงินเดือน	เงิ็น- เดือน
เงียบขรึม	เงียบ- ขฺรึม
เงื่อนงำ	เงื่อน- งำ
เงื่อนไข	เงื่อน- ไข
เงื่อนไขบังคับก่อน	เงื่อน- ไข- บัง- คับ- ก่อน
เงื่อนไขบังคับหลัง	เงื่อน- ไข- บัง- คับ- หฺลัง
เงื้อมมือ	เงื้อม- มือ
เง่หมึง	เง่- หฺมึง
เจงกีสข่าน	เจง- กีด- ข่าน
เจดีย์	เจ- ดี
เจตนา	เจด- ตะ- นา
เจตนารมณ์	เจด- ตะ- นา- รม
เจตนารมย์	เจด- ตะ- นา- รม
เจนีวา	เจ- นี- วา
เจรจา	เจ- ระ- จา
เจรจา	เจน- ระ- จา
เจริญ	จะ- เริน
เจริญตาเจริญใจ	จะ- เริน- ตา- จะ- เริน- ไจ
เจริญพร	จะ- เริน- พอน
เจริญพวง	จะ- เริน- พวง
เจลาติน	เจ- ลา- ติน
เจว็ด	จะ- เหฺว็ด
เจอกัน	เจอ- กัน
เจอร์เมเนียม	เจอ- เม- เนี่ยม
เจาะจง	เจาะ- จง
เจาะยาง	เจาะ- ยาง
เจียมใจ	เจียม- ไจ
เจี๋ยมเจี้ยม	เจี๋ยม- เจี้ยม
เจือจาง	เจือ- จาง
เจื้อยแจ้ว	เจื้อย- แจ้ว
เจได	เจ- ได
เจ็ดสิบ	เจ็ด- สิบ
เจ็ดเหลี่ยม	เจ็ด- เหฺลี่ยม
เจ็บใจ	เจ็บ- ไจ
เจ็บไข้	เจ็บ- ไค่
เจ้า	จ้าว
เจ้ากรรมนายเวร	จ้าว- กำ- นาย- เวน
เจ้าของ	เจ้า- ของ
เจ้าของ	จ้าว- ของ
เจ้าของภาษา	เจ้า- ของ- พา- สา
เจ้าข้า	เจ้า- ค่า
เจ้าค่ะ	เจ้า- ค่ะ
เจ้าชาย	จ้าว- ชาย
เจ้าชาย	เจ้า- ชาย
เจ้าชู้	เจ้า- ชู้
เจ้านาย	จ้าว- นาย
เจ้าบ่าว	เจ้า- บ่าว
เจ้าประเทศราช	จ้าว- ปฺระ- เทด- สะ- ราด
เจ้าพญา	จ้าว- พะ- ยา
เจ้าพนักงาน	จ้าว- พะ- นัก- งาน
เจ้าพระยา	จ้าว- พฺระ- ยา
เจ้าฟ้า	จ้าว- ฟ้า
เจ้ามือ	เจ้า- มือ
เจ้ามือ	จ้าว- มือ
เจ้าสัว	เจ้า- สัว
เจ้าสาว	เจ้า- สาว
เจ้าสำนัก	เจ้า- สำ- นัก
เจ้าสำนักโรงแรม	เจ้า- สำ- นัก โรง- แรม
เจ้าหญิง	จ้าว- หฺยิง
เจ้าหญิง	เจ้า- หฺยิง
เจ้าหญิงนิทรา	จ้าว- หฺยิง- นิด- ทฺรา
เจ้าหนี้	จ้าว- นี่
เจ้าหนี้	เจ้า- นี่
เจ้าหน้าที่	จ้าว- น่า- ที่
เจ้าอยู่หัว	จ้าว- หฺยู่- หัว
เจ้าอารมณ์	เจ้า- อา- รม
เจ้าแผ่นดิน	จ้าว- แผ็่น- ดิน
เจ้าโลก	จ้าว- โลก
เจ้าใหญ่นายโต	จ้าว- ไหฺย่- นาย- โต
เจ๊ก	เจ็๊ก
เจ๊ง	เจ็๊ง
เจ๋ง	เจ็๋ง
เฉพาะ	ฉะ- เพาะ
เฉย	เฉย
เฉย	เฉิ็ย
เฉลย	ฉะ- เหฺลย
เฉลิมฉลอง	ฉะ- เหฺลิม- ฉะ- หฺลอง
เฉลิมพระราชมนเทียร	ฉะ- เหฺลิม- พฺระ- ราด- ชะ- มน- เทียน
เฉลียวฉลาด	ฉะ- เหฺลียว- ฉะ- หฺลาด
เฉลี่ย	ฉะ- เหฺลี่ย
เฉาก๊วย	เฉา- ก๊วย
เชฟ	เชบ
เชฟ	เชฟ
เชยชม	เชย- ชม
เชยีงใหม	เชียง- ไหฺม่
เชลย	ชะ- เลย
เชลยศึก	ชะ- เลย- สึก
เชลโล	เช็น- โล
เชลโล	เช็ล- โล
เชษฐา	เชด- ถา
เชอร์รี	เชอ- รี่
เชอร์รี่	เชอ- รี่
เชาวน์	เชา
เชิงกราน	เชิง- กฺราน
เชิงซ้อน	เชิง- ซ้อน
เชิงเทิน	เชิง- เทิน
เชิญ	เชิน
เชิด	เชิด
เชิด	เชิ็่ด
เชิดชู	เชิด- ชู
เชียงราย	เชียง- ราย
เชียงใหม่	เชียง- ไหฺม่
เชียร์	เชีย
เชียร์ลีดเดอร์	เชีย- หฺลีด- เด้อ
เชือกผูกรองเท้า	เชือก- ผูก- รอง- ท้าว
เชือดไก่ให้ลิงดู	เชือด- ไก่- ไห้- ลิง- ดู
เชื่อถือ	เชื่อ- ถือ
เชื่อฟัง	เชื่อ- ฟัง
เชื่อมั่น	เชื่อ- มั่น
เชื่อใจ	เชื่อ- ไจ
เชื้อชาติ	เชื้อ- ชาด
เชื้อรา	เชื้อ- รา
เชื้อสาย	เชื้อ- สาย
เชื้อเพลิง	เชื้อ- เพฺลิง
เชื้อโรค	เชื้อ- โรก
เชื้อไฟ	เชื้อ- ไฟ
เช็กบิล	เช็ก- บิน
เช็กเกีย	เช็ก- เกีย
เช็กโกสโลวะเกีย	เช็ก- โก- สะ- โล- วะ- เกีย
เช็ค	เช็ก
เช็คบิล	เช็ก- บิน
เช่น	เช็่น
เช่นเคย	เช่น- เคย
เช่าซื้อ	เช่า- ซื้อ
เช่าทรัพย์	เช่า- ซับ
เช่าทรัพย์สิน	เช่า- ซับ- สิน
เช้ง	เช็้ง
เช้ง	เช้ง
เช้า	ช้าว
เช้ามืด	ช้าว- มืด
เซนติเมตร	เซ็น- ติ- เม้ด
เซนติเมตร	เซ็น- ติ̄- เม้ด
เซนต์คิตส์และเนวิส	เซ้น- คิด และ เน- วิส
เซนต์ลูเชีย	เซ้น- ลู- เชีย
เซนต์วินเซนต์และเกรนาดีนส์	เซ้น- วิน- เซ็้น และ เกฺร- นา- ดีน
เซฟ	เซ็ฟ
เซฟ	เซ็บ
เซรามิก	เซ- รา- หฺมิก
เซลฟี	เซล- ฟี่
เซลฟี่	เซล- ฟี่
เซลล์	เซล
เซลล์ต้นกำเนิด	เซล- ต้น- กำ- เหฺนิด
เซลล์แสงอาทิตย์	เซล- แสง- อา- ทิด
เซลล์ไข่	เซล- ไข่
เซลเซียส	เซ็น- เซียด
เซลเซียส	เซ็ล- เซียด
เซอร์	เซ่อ
เซอร์	เซอ
เซอร์เบีย	เซอ- เบีย
เซอร์โคเนียม	เซอ- โค- เนี่ยม
เซาตูเมและปรินซีปี	เซา- ตู- เม และ ปฺริน- ซี- ปี
เซาตูเมและปรินซีปี	เซา- ตู- เม และ ปฺริน- ซี- ปี้
เซาท์ซูดาน	เซ้า- ซู- ดาน
เซาท์ดาโคตา	เซ้า- ดา- โค- ต้า
เซาท์แคโรไลนา	เซ้า- แค- โร- ไล- น่า
เซิร์ฟเวอร์	เซิ้บ- เว่อ
เซิร์ฟเวอร์	เซิ้ฟ- เว่อ
เซียร์ราลีโอน	เซีย- ร่า- ลี- โอน
เซี่ยงไฮ้	เซี่ยง- ไฮ้
เซเชลส์	เซ- เชล
เซเชลส์	เซ- เชน
เซเทอร์	เซ- เท่อ
เซเนกัล	เซ- เน- กั้ล
เซเนกัล	เซ- เน- กัล
เซเลบ	เซ- เล็บ
เซเลรี่	เซ- เล- รี่
เซเล็บ	เซ- เล็บ
เซ็กซี่	เซ็ก- ซี่
เซ็กส์	เซ็ก
เซ็กส์	เซ็กส
เซ่น	เซ็่น
เฌอ	เชอ
เฒ่า	เท่า
เฒ่าทารก	เท่า- ทา- รก
เฒ่าหัวงู	เท่า- หัว- งู
เณร	เนน
เดดซี	เด๊ด- ซี
เดดสะมอเร่	เด๊ด- สะ- มอ- เร่
เดท	เดด
เดนมาร์ก	เด็น- หฺมาก
เดนลอว์	เดน- ลอ
เดนเวอร์	เด็น- เว่อ
เดรัจฉาน	เด- รัด- ฉาน
เดลตา	เดล- ต้า
เดลตา	เด็ล- ต้า
เดลาแวร์	เด- ลา- แว
เดลี	เด- ลี
เดินทาง	เดิน- ทาง
เดินหน้า	เดิน- หฺน้า
เดินเท้า	เดิน- เท้า
เดินเล่น	เดิน- เล่น
เดิมพัน	เดิม- พัน
เดียรฉาน	เดีย- ระ- ฉาน
เดียรัจฉาน	เดีย- รัด- ฉาน
เดียวกัน	เดียว- กัน
เดี๋ยวนี้	เดี๋ยว- นี้
เดี๋ยวเดียว	เดี๋ยว- เดียว
เดือดร้อน	เดือด- ร้อน
เดือดเนื้อร้อนใจ	เดือด- เนื้อ- ร้อน- ไจ
เดือนเย็น	เดือน- เย็น
เดโช	เด- โช
เด็กชาย	เด็ก- ชาย
เด็กผู้ชาย	เด็ก- พู่- ชาย
เด็กผู้หญิง	เด็ก- พู่- หฺยิง
เด็กวัด	เด็ก- วัด
เด็กสาว	เด็ก- สาว
เด็กหญิง	เด็ก- หฺญิง
เด็กอนามัย	เด็ก- อะ- นา- ไม
เด็กเจ็ดเข้าเฒ่าเจ็ดสิบ	เด็ก- เจ็ด- ข้าว- เถ้า- เจ็ด- สิบ
เด็กเจ็ดเข้าเฒ่าเจ็ดสิบ	เด็ก- เจ็ด- เข้า- เถ้า- เจ็ด- สิบ
เด็กเปรต	เด็ก- เปฺรด
เด็กเมื่อวานซืน	เด็ก- เมื่อ- วาน- ซืน
เด็กเสิร์ฟ	เด็ก- เสิบ
เด็กแว้น	เด็ก- แว้น
เด็กแว้น	เด็ก- แว็้น
เด็กแว๊น	เด็ก- แว้น
เด็ดขาด	เด็ด- ขาด
เด็ดเดี่ยว	เด็ด- เดี่ยว
เด่น	เด็่น
เด้ง	เด็้ง
เตรียม	เตฺรียม
เตรียมตัว	เตฺรียม- ตัว
เตรียมพร้อม	เตฺรียม- พฺร้อม
เตร่	เตฺระ
เตลิด	ตะ- เหฺลิด
เตลูกู	เต- ลู- กู
เตหะราน	เต- หะ- ราน
เตาผิง	เตา- ผิง
เตารีด	เตา- รีด
เตาอบ	เตา- อบ
เตาอบไมโครเวฟ	เตา- อบ- ไม- โคฺร- เว้ฟ
เตาอบไมโครเวฟ	เตา- อบ- ไม- โคฺร- เว้บ
เตาอบไมโครเวฟ	เตา- อบ- ไม- โคฺร- เวบ
เตาอบไมโครเวฟ	เตา- อบ- ไม- โคฺร- เวฟ
เตาไฟ	เตา- ไฟ
เติมเต็ม	เติม- เต็ม
เติร์กเมนิสถาน	เติ๊ก- เม- นิส- ถาน
เติร์กเมนิสถาน	เติ๊ก- เม- นิด- สะ- ถาน
เตียงหัก	เตียง- หัก
เต็งหนาม	เต็ง- หฺนาม
เต็นท์	เต็๊น
เต็มที่	เต็ม- ที่
เต็มใจ	เต็ม- ไจ
เต่าทอง	เต่า- ทอง
เต้น	เต็้น
เต้นรำ	เต็้น- รำ
เต้าซี่	เต้า- ซี่
เต้าทึง	เต้า- ทึง
เต้านม	เต้า- นม
เต้าน้ำ	เต้า- น้าม
เต้ารับ	เต้า- รับ
เต้าหู้	เต้า- ฮู่
เต้าฮวย	เต้า- ฮวย
เต้าเจี้ยว	เต้า- เจี้ยว
เต้าเสียบ	เต้า- เสียบ
เถร	เถน
เถร	เถ- ระ- 
เถรตรง	เถน- ตฺรง
เถรวาท	เถ- ระ- วาด
เถาวัลย์	เถา- วัน
เถาหยวน	เถา- หฺยวน
เถาะศก	เถาะ- สก
เถ้า	เท่า
เถ้าแก่	เท่า- แก่
เถ้าแก่เนี้ย	เท่า- แก่- เนี้ย
เทกระจาด	เท- กฺระ- จาด
เทคนิค	เท็ก- หฺนิก
เทคนีเชียม	เท็ก- นี- เชี่ยม
เทควันโด	เท- คฺวัน- โด้
เทคโนโลยี	เท็ก- โน- โล- ยี
เทคโนโลยี	เท็ก- โน- โล- ยี่
เทนนิส	เท็น- นิส
เทนนิส	เท็น- นิด
เทนเนสซี	เท็น- เน็ส- ซี่
เทป	เท้บ
เทพ	เทบ
เทพ	เทบ- 
เทพ	เทบ- พะ- 
เทพดา	เทบ- พะ- ดา
เทพนิยาย	เทบ- นิ- ยาย
เทพย	เทบ- พะ- ยะ- 
เทพยดา	เทบ- พะ- ยะ- ดา
เทพย์	เทบ
เทพารักษ์	เท- พา- รัก
เทพี	เท- พี
เทมโป	เท็ม- โป
เทริด	เซิด
เทลลูเรียม	เทล- ลู- เรี่ยม
เทวดา	เท- วะ- ดา
เทวนาครี	เท- วะ- นา- คะ- รี
เทวรูป	เท- วะ- รูบ
เทวะ	เท- วะ
เทวาธิปไตย	เท- วา- ทิ- ปะ- ไต
เทวาธิปไตย	เท- วา- ทิบ- ปะ- ไต
เทวี	เท- วี
เทวโลก	เท- วะ- โลก
เทศ	เทด
เทศ	เทด- สะ- 
เทศ	เท- สะ- 
เทศกาล	เทด- สะ- กาน
เทศนา	เทด- สะ- หฺนา
เทศนา	เท- สะ- นา
เทศน์	เทด
เทศน์แหล่	เทด- แหฺล่
เทศบาล	เทด- สะ- บาน
เทศาภิบาล	เท- สา- พิ- บาน
เทห์	เท
เทอร์มอมิเตอร์	เทอ- มอ- มิ- เต้อ
เทอร์เบียม	เทอ- เบี้ยม
เทอร์โมมิเตอร์	เทอ- โม- มิ- เต้อ
เทิดทูน	เทิด- ทูน
เที่ยงคืน	เที่ยง- คืน
เที่ยงธรรม	เที่ยง- ทำ
เที่ยงวัน	เที่ยง- วัน
เที่ยวบิน	เที่ยว- บิน
เทือกเขา	เทือก- เขา
เทเบิลเทนนิส	เท- เบิ็้ล- เท็น- นิส
เทเบิลเทนนิส	เท- เบิ็้น- เท็น- นิด
เท็จจริง	เท็ด- จิง
เท่งทึง	เท็่ง- ทึง
เท่ห์	เท่
เท่ากับ	เท่า- กับ
เท่านั้น	เท่า- นั้น
เท่าเทียม	เท่า- เทียม
เท่าไร	เท่า- ไร
เท่าไหร่	เท่า- ไหฺร่
เท้า	ท้าว
เท้าความ	ท้าว- ความ
เท้าแขน	ท้าว- แขน
เธอ	เทอ
เนคไท	เน็ก- ไท้
เนคไท	เน็ก- ไท
เนตร	เนด
เนตรนารี	เนด- นา- รี
เนติบริกร	เน- ติ- บอ- ริ- กอน
เนติบัณฑิต	เน- ติ- บัน- ดิด
เนบิวลา	เน- บิว- ล่า
เนปทูเนียม	เน้บ- ทู- เนี่ยม
เนปทูเนียม	เน็บ- ทู- เนี่ยม
เนปยีดอ	เน- ปี- ดอ
เนปาล	เน- ปาน
เนปีดอ	เน- ปี- ดอ
เนยขาว	เนย- ขาว
เนยถั่ว	เนย- ถั่ว
เนยถั่วลิสง	เนย- ถั่ว- ลิ- สง
เนยเทียม	เนย- เทียม
เนยแข็ง	เนย- แข็ง
เนยโกโก้	เนย- โก- โก้
เนยใส	เนย- ไส
เนวาดา	เน- วา- ด้า
เนินทราย	เนิน- ซาย
เนิ่นนาน	เนิ่น- นาน
เนื้อความ	เนื้อ- คฺวาม
เนื้อคู่	เนื้อ- คู่
เนื้องอก	เนื้อ- งอก
เนื้อที่	เนื้อ- ที่
เนื้อร้อง	เนื้อ- ร้อง
เนื้อหา	เนื้อ- หา
เนื้อเพลง	เนื้อ- เพฺลง
เนื้อเยื่อ	เนื้อ- เยื่อ
เนื้อเยื่อบุผิว	เนื้อ- เยื่อ- บุ- ผิว
เนื้อเยื่อเกี่ยวพัน	เนื้อ- เยื่อ- เกี่ยว- พัน
เนื้อเยื่อเจริญ	เนื้อ- เยื่อ- จะ- เริน
เนื้อแดง	เนื้อ- แดง
เนื้อแดดเดียว	เนื้อ- แดด- เดียว
เนื้อไม้	เนื้อ- ม้าย
เนเธอร์แลนด์	เน- เท่อ- แลน
เนแบรสกา	เน- แบฺร็๊ส- ก้า
เน็กไท	เน็ก- ไท้
เน็กไท	เน็ก- ไท
เน็คไท	เน็ก- ไท้
เน็คไท	เน็ก- ไท
เน็ต	เหฺน็ด
เน็ตไอดอล	เหฺน็ด- ไอ- ด็้อล
เน็ตไอดอล	เหฺน็ด- ไอ- ด็้อน
เน่าหนอน	เน่า- หฺนอน
เน้น	เน็้น
เบคอน	เบ- ค็่อน
เบงกาลี	เบง- กา- ลี
เบญจมาศ	เบน- จะ- มาด
เบญจศก	เบ็น- จะ- สก
เบญจา	เบ็น- จา
เบญจเพศ	เบ็น- จะ- เพด
เบญจเพส	เบ็น- จะ- เพด
เบนซิน	เบน- ซิน
เบนิน	เบ- นิน
เบรก	เบฺรก
เบรอตาญ	เบฺรอ- ตาน
เบราว์เซอร์	เบฺรา- เซ่อ
เบริลเลียม	เบ- ริล- เลี่ยม
เบรุต	เบ- รุด
เบลฟาสต์	เบ็ล- ฟ๊าส
เบลารุส	เบ- ลา- รุส
เบลารุส	เบ- ลา- รุด
เบลีซ	เบ- ลี๊ส
เบลเกรด	เบ็ล- เกฺรด
เบลเยียม	เบล- เยี่ยม
เบลโมแพน	เบ็ล- โม- แพน
เบสบอล	เบ๊ส- บ็อน
เบสบอล	เบ๊ส- บอล
เบอร์	เบอ
เบอร์คีเลียม	เบอ- คี- เลี่ยม
เบอร์มิวดา	เบอ- มิว- ด้า
เบอร์รี	เบอ- รี่
เบอร์ลิน	เบอ- ลิน
เบอร์เกอร์	เบอ- เก้อ
เบอร์โทร	เบอ- โท
เบาหวาน	เบา- หฺวาน
เบาะแส	เบาะ- แส
เบาใจ	เบา- ไจ
เบิกความ	เบิก- คฺวาม
เบิกบาน	เบิก- บาน
เบิร์น	เบิน
เบิ้ล	เบิ็้น
เบียดเบียน	เบียด- เบียน
เบียร์	เบีย
เบี้ยปรับ	เบี้ย- ปฺรับ
เบื้องต้น	เบื้อง- ต้น
เบเกอรี	เบ- เกอ- รี่
เบเกิล	เบ- เกิ็้ล
เบ็ดเตล็ด	เบ็ด- ตะ- เหฺล็ด
เบ็นโต	เบ็น- โต
เบ่ง	เบ็่ง
เบ้าฟัน	เบ้า- ฟัน
เปตอง	เป- ต็อง
เปน	เป็น
เปรต	เปฺรด
เปรอ	เปฺรอ
เปรอะ	เปฺรอะ
เปราะ	เปฺราะ
เปรียบ	เปฺรียบ
เปรียบเทียบ	เปฺรียบ- เทียบ
เปรี้ยว	เปฺรี้ยว
เปรู	เป- รู
เปล	เปฺล
เปลญวน	เปฺล- ยวน
เปลว	เปฺลว
เปลวไฟ	เปฺลว- ไฟ
เปลี่ยน	เปฺลี่ยน
เปลี่ยนแปลง	เปฺลี่ยน- แปฺลง
เปลี่ยนใจ	เปฺลี่ยน- ไจ
เปลี่ยว	เปฺลี่ยว
เปลี่ยวใจ	เปฺลี่ยว- ไจ
เปลือก	เปฺลือก
เปลือกตา	เปฺลือก- ตา
เปลือกสมอง	เปฺลือก- สะ- หฺมอง
เปลือกหอย	เปฺลือก- ห็อย
เปลือกโลก	เปฺลือก- โลก
เปลือกไข่	เปฺลือก- ไข่
เปลือกไม้	เปฺลือก- ม้าย
เปลือง	เปฺลือง
เปลือย	เปฺลือย
เปลื้อง	เปฺลื้อง
เปล่ง	เปฺล็่ง
เปล่า	ปฺล่าว
เปอร์เซีย	เปอ- เซีย
เปอร์เซ็นต์	เปอ- เซ็น
เปาบุ้นจิ้น	เปา- บุ้น- จิ้น
เปาะเปี๊ยะ	เปาะ- เปี๊ยะ
เปิงมางคอก	เปิง- มาง- คอก
เปิดการ์ด	เปิด- ก๊าด
เปิดตัว	เปิด- ตัว
เปิดเผย	เปิด- เผย
เปิดโปง	เปิด- โปง
เปิ่น	เปิ็่น
เปิ๊ดสะก๊าด	เปิ๊ด- สะ- ก๊าด
เปียกปอน	เปียก- ปอน
เปียงยาง	เปียง- ยาง
เปียโน	เปีย- โน
เป็ดปักกิ่ง	เป็ด- ปัก- กิ่ง
เป็นกลาง	เป็น- กฺลาง
เป็นกันเอง	เป็น- กัน- เอง
เป็นชู้	เป็น- ชู้
เป็นตัวของตัวเอง	เป็น- ตัว- ของ- ตัว- เอง
เป็นต่อ	เป็น- ต่อ
เป็นต้น	เป็น- ต้น
เป็นธรรม	เป็น- ทำ
เป็นบ้า	เป็น- บ้า
เป็นมิตร	เป็น- มิด
เป็นรอง	เป็น- รอง
เป็นลม	เป็น- ลม
เป็นหูเป็นตา	เป็น- หู- เป็น- ตา
เป็นห่วง	เป็น- ห่วง
เป็นแผล	เป็น- แผฺล
เป็นใจ	เป็น- ไจ
เป่าปาก	เป่า- ปาก
เป่ายิ้งฉุบ	เป่า- ยิ้ง- ฉุบ
เป้าหมาย	เป้า- หฺมาย
เป๊ปซี่	เป็๊บ- ซี่
เผชิญ	ผะ- เชิน
เผชิญหน้า	ผะ- เชิน- หฺน้า
เผด็จการ	ผะ- เด็ด- กาน
เผยอ	ผะ- เหฺยอ
เผยแพร่	เผย- แพฺร่
เผลอ	เผฺลอ
เผื่อเลือก	เผื่อ- เลือก
เผ็ดร้อน	เผ็ด- ร้อน
เผ่น	เผ็่น
เผ่าพันธุ์	เผ่า- พัน
เผ่ามังกรฟ้า	เผ่า- มัง- กอน- ฟ้า
เฝ้า	เฟ่า
เพกติน	เพ็้ก- ติน
เพกา	เพ- กา
เพกาซัส	เพ- กา- ซัด
เพจ	เผด
เพจเจอร์	เผด- เจ้อ
เพชฌฆาต	เพ็ด- ชะ- คาด
เพชร	เพ็ด
เพชร	เพ็ด- 
เพชร	เพ็ด- ชะ- 
เพชรตัดเพชร	เพ็ด- ตัด- เพ็ด
เพชรบุรี	เพ็ด- บุ- รี
เพชรบุรี	เพ็ด- ชะ- บุ- รี
เพชรบูรณ์	เพ็ด- ชะ- บูน
เพชรในตม	เพ็ด- ไน- ตม
เพดาน	เพ- ดาน
เพดานปาก	เพ- ดาน- ปาก
เพทาย	เพ- ทาย
เพนกวิน	เพ็น- กฺวิ้น
เพนกวิน	เพน- กฺวิ้น
เพนซิลเวเนีย	เพ็น- ซิล- เว- เนีย
เพรง	เพฺรง
